,TIC_ID
62796866,154223980
62796869,161026281
62796870,332277447
62796871,154222844
62796872,272566310
62796873,53522510
62796875,309620813
62796876,18069614
62796877,10202047
62796879,224291216
62796880,141158617
62796881,88720854
62796882,288452876
62796884,462550917
62796885,235714240
62796886,229671059
62796887,424383577
62796888,160603234
62796889,219734432
62796891,3806990
62796892,144314816
62796893,166150348
62796894,240172375
62796895,335814528
62796896,86282386
62796897,358841750
62796898,166655258
62796899,459222046
62796902,139050253
62796903,139050893
62796904,4750337
62796905,233659008
62796907,347328331
62796908,347328424
62796909,159524027
62796911,3812450
62796912,383398688
62796913,171645234
62796914,376977674
62796916,144382942
62796917,230387082
62796918,233159768
62796919,233121897
62796920,282925184
62796921,202427932
62796923,202381816
62796924,142397176
62796925,202424390
62796927,148916053
62796931,1884384242
62796933,9377261
62796936,232639272
62796937,399789241
62796939,165719749
62796940,286946036
62796941,161001576
62796942,230199480
62796944,310381511
62796945,313420281
62796946,11941057
62796947,157880926
62796948,416538847
62796949,198105326
62796950,198103674
62796951,236791893
62796952,236783644
62796953,236779956
62796954,376974575
62796956,376978767
62796957,353992466
62796958,198358676
62796959,341814168
62796960,353807829
62796961,199632003
62796964,159161254
62796965,441663886
62796966,417932984
62796967,150387485
62796969,155877661
62796970,232673130
62796972,417933036
62796973,353989770
62796975,229594343
62796976,328819344
62796980,376992290
62796981,359496308
62796982,157317738
62796983,161821006
62796985,141820149
62796986,355937837
62796987,357303460
62796989,232972506
62796991,298074522
62796992,233006306
62796994,160395929
62796995,282940447
62796996,233657619
62796997,157977924
62796998,198235910
62796999,142386350
62797000,198235743
62797004,233568271
62797006,147643290
62797007,56938911
62797008,459222577
62797009,138182473
62797011,198187116
62797012,316450120
62797013,67401109
62797014,67401469
62797015,63837349
62797017,165945830
62797019,257061841
62797020,903621028
62797021,903621029
62797022,84949625
62797023,98349694
62797024,284594924
62797025,373656051
62797026,148680491
62797027,239208577
62797030,386956385
62797031,224310903
62797032,55763343
62797034,207441662
62797035,311068877
62797036,207402633
62797037,199665425
62797038,166649178
62797039,445834787
62797040,166655337
62797041,99320388
62797043,377195074
62797044,389960782
62797045,1551247029
62797046,48349788
62797047,198361902
62797048,157033960
62797049,18027574
62797050,380639287
62797055,230383014
62797056,153975526
62797060,219764147
62797061,154092852
62797062,272678795
62797063,230080318
62797066,154106279
62797067,159636340
62797068,158460533
62797069,219100341
62797070,229736328
62797073,147686141
62797074,289623738
62797075,289583305
62797077,229781230
62797078,142414307
62797079,198353586
62797080,202300346
62797081,18015844
62797083,230061556
62797084,219762271
62797085,367614063
62797086,233084720
62797087,233688800
62797088,376924820
62797091,172601319
62797092,417518814
62797093,10181846
62797095,229969993
62797096,229436523
62797098,18070132
62797099,166054459
62797102,229616462
62797105,420113119
62797106,233501543
62797107,420132125
62797108,237292687
62797109,393896105
62797110,136997146
62797111,362260939
62797112,441721872
62797115,105510885
62797119,156491656
62797120,313109931
62797121,335965870
62797123,237206177
62797126,441721909
62797128,180567893
62797129,10202616
62797131,18020108
62797133,388898391
62797134,291075352
62797135,172570829
62797136,138779141
62797137,356697381
62797138,341523264
62797139,138906316
62797140,4718951
62797141,82286454
62797142,255865399
62797143,423927136
62797144,422354388
62797145,264246989
62797146,219871765
62797147,219893061
62797148,219101592
62797149,459217757
62797150,230059312
62797151,232974750
62797153,165347643
62797154,85335219
62797155,161727881
62797156,137842339
62797157,224310104
62797158,165597462
62797159,328961250
62797160,289540476
62797164,286170646
62797165,159527362
62797168,229972190
62797169,229954460
62797170,258549558
62797171,259167330
62797172,258955844
62797175,258829760
62797177,233209472
62797178,219107404
62797180,230073184
62797181,139109826
62797182,8993278
62797183,165731834
62797184,144310218
62797185,144396662
62797186,165685121
62797187,139061005
62797189,445832985
62797190,51270636
62797191,4743832
62797193,950387538
62797194,53569601
62797195,233460314
62797196,459799210
62797199,288419991
62797200,136994674
62797201,22742587
62797203,309589087
62797204,18019826
62797205,165371096
62797206,137025771
62797207,240176045
62797208,14778053
62797210,341874811
62797211,229587435
62797212,367840083
62797213,235687190
62797214,135142316
62797215,84912408
62797217,386971646
62797218,63217904
62797219,373659540
62797220,286814186
62797221,138765346
62797222,4630397
62797224,85283386
62797227,115869697
62797228,288511925
62797229,307785736
62797230,144384097
62797232,156375790
62797233,298051260
62797234,166647457
62797235,373706780
62797236,334520970
62797237,337283824
62797238,95770211
62797239,219742325
62797242,165733678
62797244,139053163
62797246,446167838
62797247,233721121
62797248,219765150
62797249,233070000
62797250,311088494
62797251,166126942
62797254,1271244234
62797255,158436739
62797256,166064211
62797258,147627650
62797259,53524499
62797260,237103396
62797262,258463211
62797263,86228808
62797264,371815698
62797267,237116035
62797268,353783935
62797269,359499158
62797271,298780530
62797272,421307216
62797273,150387017
62797275,311112459
62797276,312886485
62797277,310352737
62797278,353781453
62797279,233462606
62797280,233460444
62797281,313322551
62797283,141205402
62797285,219065996
62797287,165470737
62797289,950553243
62797290,224293948
62797291,161731449
62797292,157265153
62797293,157272185
62797294,353936156
62797295,362212095
62797296,1271091574
62797298,137776447
62797299,150388548
62797300,357516811
62797301,230054270
62797302,328819100
62797303,359555843
62797306,298165113
62797307,224307133
62797308,224289611
62797309,165713894
62797311,160043745
62797312,230126367
62797313,232539455
62797314,233171099
62797315,219433137
62797316,229538648
62797317,284203408
62797318,202505342
62797319,142384379
62797320,207384505
62797325,198102835
62797326,286167457
62797327,441709158
62797330,53578501
62797331,416541865
62797332,229965790
62797333,159570333
62797334,63189570
62797335,321474885
62797336,18067551
62797337,39173628
62797339,1981664583
62797345,253046508
62797347,87497227
62797348,180571153
62797350,154088268
62797354,903443369
62797356,160987322
62797357,255807745
62797358,155897999
62797359,97472657
62797360,3802827
62797362,165657343
62797363,165657491
62797364,232639348
62797366,165625851
62797367,199661560
62797368,155856272
62797369,55778515
62797371,158617252
62797372,199664017
62797373,388915963
62797374,18031854
62797375,229642234
62797376,284062977
62797378,105512039
62797379,232975214
62797382,63904218
62797383,101624547
62797384,8991866
62797385,47933291
62797386,47757041
62797387,462555367
62797388,219038365
62797389,157263306
62797391,389963548
62797394,97471150
62797395,202359690
62797396,229401461
62797397,230009442
62797400,1201301825
62797401,153971347
62797402,233192899
62797403,272781154
62797404,237101548
62797405,230397441
62797406,233619904
62797408,387290183
62797409,219897417
62797411,219113860
62797412,219820925
62797413,229915245
62797414,232611613
62797415,233683616
62797416,202468948
62797418,198184610
62797419,258958043
62797420,259102190
62797423,199571929
62797424,462615015
62797425,219900218
62797426,219874159
62797428,1201208375
62797429,199523837
62797431,142385704
62797432,199573024
62797433,147671692
62797434,138661202
62797436,198179478
62797438,154068588
62797439,219090696
62797440,219894604
62797441,219731897
62797443,219794961
62797445,1400932254
62797446,233073991
62797447,1551557658
62797448,328818360
62797452,233059682
62797453,233605283
62797455,424731567
62797456,147686175
62797457,142277062
62797458,307984799
62797459,160490942
62797460,165686159
62797461,144334378
62797462,400407420
62797463,9428596
62797464,18869902
62797465,229639915
62797466,229639494
62797467,237229492
62797468,229644171
62797469,9377142
62797470,235675938
62797471,160553712
62797473,441728870
62797475,160490188
62797476,160533910
62810064,272669737
62810068,230070344
62810117,105617796
62810150,166050407
62810162,67748689
62810195,173105924
62810212,105615536
62810219,165992843
62810269,383648251
62810293,233738458
62810428,232979046
62810439,198279370
62810498,307986093
62810499,307985697
62810518,233185267
62810533,202511282
62810622,202427680
62810665,229961049
62810716,219506236
62810729,116384247
62810747,284266496
62810754,417582774
62810790,446174007
62810801,390633441
62810808,399118541
62810809,399086787
62810838,379117362
62810845,390628792
62810851,399088828
62810861,286946484
62810878,193948281
62810891,441709021
62810900,444063262
62810944,130712175
62810965,287197149
62810985,293880546
62811014,236777961
62811034,359676790
62811062,293807888
62811075,406927453
62811116,353784443
62811170,199666243
62811295,159838529
62811301,219823911
62811316,313485965
62811344,311001628
62811346,441708762
62811380,165760083
62811398,9103842
62811399,286965228
62811487,232527921
62811493,287030601
62811577,450348475
62811578,321437920
62811635,219776694
62811636,219751969
62811671,289622291
62811676,256379705
62811705,230112797
62811726,157858973
62811749,390646625
62811764,27212194
62811823,95565027
62811911,424391070
62811933,237276618
62811975,1981621672
62811976,67994970
62811989,67993023
62812051,180568795
62812061,27447684
62812069,27402855
62812081,23676007
62812082,23739091
62812123,219880402
62812135,207468665
62812161,229686919
62812211,202509979
62812212,166178883
62812261,232610190
62812283,219739405
62812293,202505095
62812309,202505374
62812368,424438735
62812369,233529444
62812436,258061774
62812455,393910716
62812498,355927841
62812510,141861147
62812524,161722979
62812525,161723589
62812545,198362724
62812581,165763827
62812596,141871932
62812605,28347242
62812606,28348102
62812624,180608094
62812665,243279536
62812683,284359245
62812710,377104904
62812782,165498199
62812880,328937405
62812883,135169898
62812887,43192241
62812895,376920428
62812913,347347005
62812935,445843016
62812936,445843041
62812946,471011913
62812965,156067565
62812966,168704717
62813000,365089053
62813029,422268460
62813102,383467144
62813115,445077534
62813118,149577535
62813131,156646494
62813134,445071142
62813139,160010717
62813185,441712711
62813194,332277745
62813254,162594341
62813263,159872723
62813281,332314359
62813354,284701173
62813359,105657000
62813398,168708182
62813434,230005512
62813451,229912978
62813452,229979857
62813458,269664165
62813486,264299645
62813514,259237827
62813519,259272661
62813647,233193908
62813675,219895046
62813703,229793060
62813742,230087513
62813753,272679177
62813818,404519436
62813825,397618687
62813848,138172859
62813849,72506701
62813866,92128571
62813880,87553666
62814055,230385278
62814066,233625787
62814069,383676357
62814078,230382377
62814155,219777669
62814337,441695475
62814345,158579411
62814346,161826896
62814379,359584173
62814412,198456033
62814416,224600500
62814443,165722603
62814483,207435026
62814526,161724619
62814529,207402633
62814609,233533189
62814612,233540536
62814713,232614964
62814716,198210258
62814767,219777482
62814809,198240135
62814811,424731682
62814822,159636127
62814825,166179517
62814832,307983881
62814871,202506847
62814950,202423311
62815031,393637864
62815055,377227654
62815073,377262423
62815098,347329695
62815106,135171750
62815110,450342361
62815162,141331113
62815185,207386347
62815217,416024797
62815300,356823982
62815308,311235354
62815338,219872479
62815352,272745924
62815448,141336827
62815460,450343015
62815472,233580065
62815489,367758676
62815490,459832522
62815493,283819432
62815502,445860267
62815508,199663151
62815548,168708816
